,loop_step,standard_dev,number_town_people,guac_20,guac_19,guac_18,guac_17,guac_16,guac_15,guac_14,guac_13,guac_12,guac_11,guac_10,guac_9,guac_8,guac_7,guac_6,guac_5,guac_4,guac_3,guac_2,fraction_multiple_condorcet_winners
1685,85,3,250,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,0.0
1686,86,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,0.0
1687,87,3,250,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,0.0
1688,88,3,250,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,false,false,false,true,0.0
1689,89,3,250,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,0.0
1690,90,3,250,true,true,true,true,false,false,true,true,false,true,true,true,false,false,true,true,true,true,false,0.0
1691,91,3,250,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,0.0
1692,92,3,250,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,true,true,false,0.0
1693,93,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,0.0
1694,94,3,250,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,0.0
1695,95,3,250,false,true,false,true,false,true,false,true,true,true,false,true,true,true,true,false,true,true,false,0.0
1696,96,3,250,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,0.0
1697,97,3,250,true,true,true,false,true,true,true,false,false,false,false,true,true,false,false,true,true,true,true,0.0
1698,98,3,250,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,true,true,0.0
1699,99,3,250,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,0.0
1700,100,3,250,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,0.0
1701,101,3,250,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,0.0
1702,102,3,250,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,false,true,true,0.0
1703,103,3,250,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,0.0
1704,104,3,250,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false,true,false,true,0.0
1705,105,3,250,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,false,true,false,false,0.0
1706,106,3,250,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,0.0
1707,107,3,250,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,0.0
1708,108,3,250,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,0.0
1709,109,3,250,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,0.0
1710,110,3,250,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,false,false,true,false,0.0
1711,111,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,0.0
1712,112,3,250,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,0.0
1713,113,3,250,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,true,0.0
1714,114,3,250,true,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,0.0
1715,115,3,250,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true,false,false,0.0
1716,116,3,250,true,true,false,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,false,0.0
1717,117,3,250,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,0.0
1718,118,3,250,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,0.0
1719,119,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,0.0
1720,120,3,250,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,false,false,0.0
1721,121,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,0.0
1722,122,3,250,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,0.0
1723,123,3,250,true,true,true,false,true,true,true,false,true,false,false,false,true,true,true,false,false,false,true,0.0
1724,124,3,250,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,0.0
1725,125,3,250,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,false,false,true,0.0
1726,126,3,250,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,false,false,false,true,0.0
1727,127,3,250,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,0.0
1728,128,3,250,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,0.0
1729,129,3,250,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,false,true,false,false,0.0
1730,130,3,250,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,0.0
1731,131,3,250,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,false,true,false,0.0
1732,132,3,250,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,0.0
1733,133,3,250,false,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true,true,false,true,0.0
1734,134,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,0.0
1735,135,3,250,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,false,0.0
1736,136,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,0.0
1737,137,3,250,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,0.0
1738,138,3,250,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,0.0
1739,139,3,250,true,true,true,true,false,true,true,false,true,false,true,true,false,true,true,false,true,true,false,0.0
1740,140,3,250,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,0.0
1741,141,3,250,false,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,0.0
1742,142,3,250,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,0.0
1743,143,3,250,true,true,true,true,false,true,true,false,true,false,true,false,false,true,true,true,true,true,false,0.0
1744,144,3,250,true,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,false,false,true,0.0
1745,145,3,250,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,0.0
1746,146,3,250,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,false,true,true,true,0.0
1747,147,3,250,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,true,0.0
1748,148,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,0.0
1749,149,3,250,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false,0.0
1750,150,3,250,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,0.0
1751,151,3,250,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,false,0.0
1752,152,3,250,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true,false,0.0
1753,153,3,250,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,true,0.0
1754,154,3,250,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,0.0
1755,155,3,250,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,true,false,0.0
1756,156,3,250,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,0.0
1757,157,3,250,false,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,0.0
1758,158,3,250,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,false,0.0
1759,159,3,250,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,false,0.0
1760,160,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,0.0
1761,161,3,250,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,0.0
1762,162,3,250,true,true,false,false,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,0.0
1763,163,3,250,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,0.0
1764,164,3,250,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,0.0
1765,165,3,250,true,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,false,false,0.0
1766,166,3,250,true,true,true,true,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,0.0
1767,167,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,0.0
1768,168,3,250,false,true,true,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,0.0
1769,169,3,250,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,0.0
1770,170,3,250,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,0.0
1771,171,3,250,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,false,true,true,true,0.0
1772,172,3,250,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,0.0
1773,173,3,250,true,true,true,false,true,true,false,true,false,false,true,true,false,true,false,false,true,true,true,0.0
1774,174,3,250,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
1775,175,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,0.0
1776,176,3,250,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false,true,false,false,false,0.0
1777,177,3,250,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,0.0
1778,178,3,250,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,0.0
1779,179,3,250,true,true,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,false,0.0
1780,180,3,250,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,false,false,0.0
1781,181,3,250,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,0.0
1782,182,3,250,true,true,true,true,true,true,false,true,false,false,true,false,true,true,true,true,true,false,false,0.0
1783,183,3,250,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true,true,false,true,false,0.0
1784,184,3,250,true,true,false,true,true,true,false,true,true,true,true,true,false,true,false,true,false,true,false,0.0
1785,185,3,250,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,0.0
1786,186,3,250,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,0.0
1787,187,3,250,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,false,true,true,false,0.0
1788,188,3,250,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,0.0
1789,189,3,250,false,true,true,true,true,true,false,false,true,false,false,true,false,true,true,true,true,true,true,0.0
1790,190,3,250,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,false,true,true,true,0.0
1791,191,3,250,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,false,false,true,false,0.0
